Id,SalePrice
1461,129031.7341995482
1462,151781.39066810723
1463,178156.30673249986
1464,188480.28758645966
1465,196594.2841454865
1466,183099.1617507303
1467,179923.924880543
1468,179578.65217541368
1469,171894.30175250882
1470,128021.53559332913
1471,203173.53378410081
1472,117422.26876672723
1473,100654.12392740295
1474,151642.47308807395
1475,151592.98976761522
1476,443584.38390000124
1477,295865.9888301591
1478,344833.77695929026
1479,303217.7756318435
1480,466112.2708885333
1481,303301.7166655421
1482,209181.76453902293
1483,189830.97584447978
1484,199980.75147629855
1485,182503.2104008313
1486,197518.99050480977
1487,286332.0726616268
1488,283788.4685604759
1489,206256.93288275294
1490,259758.22655283817
1491,204390.67166662327
1492,75885.09059137174
1493,151646.8903026982
1494,265789.6802595259
1495,267843.93140546716
1496,263934.8374010113
1497,206812.56857412015
1498,168925.90136728948
1499,165041.55300254992
1500,192575.7595450324
1501,175900.0331305318
1502,176528.45531110172
1503,287794.81406113884
1504,230756.9961995957
1505,220413.5586394865
1506,156892.71148794686
1507,246745.87967713873
1508,177689.96823876214
1509,153168.55681711237
1510,152202.9516789005
1511,145268.56242454986
1512,153496.99155743787
1513,158856.5840263324
1514,144380.45538993223
1515,150989.41912763618
1516,131168.6969346808
1517,145064.879867631
1518,141826.8413403677
1519,207431.76255660344
1520,142089.17993008206
1521,143100.59087115192
1522,159522.3603648089
1523,111278.85682934392
1524,122712.06988215177
1525,124085.55960077271
1526,126017.73809501342
1527,100783.55188174146
1528,123983.8351540826
1529,145994.3711873147
1530,151685.92200540053
1531,126581.72519496009
1532,97842.71512866861
1533,142808.9244791861
1534,105201.95548357653
1535,126346.98444107047
1536,102534.21464256641
1537,74530.5033851784
1538,112823.2644176887
1539,119801.20201775161
1540,82644.69657770425
1541,110409.25493037181
1542,127248.4679444265
1543,129350.11314770108
1544,74945.02575045709
1545,119780.09913497505
1546,122595.93647156519
1547,132770.34789559548
1548,98648.82792769138
1549,102124.45425110227
1550,100359.69008788004
1551,103249.43762675498
1552,117937.38895299018
1553,111281.12379839433
1554,119363.57116688196
1555,150787.23304299914
1556,74533.49064635774
1557,74744.59600501937
1558,81126.7561168029
1559,74531.59852513
1560,100473.43295188721
1561,144239.4093665281
1562,136855.6634924808
1563,128969.78379945621
1564,146486.40214164607
1565,165442.26636684244
1566,184690.2061933163
1567,74701.60894454806
1568,223164.9552371214
1569,131973.0067545248
1570,150227.98649447883
1571,111861.12487955867
1572,133688.0020314186
1573,266248.1043904784
1574,117444.47786441978
1575,184245.97364235524
1576,244593.72271084753
1577,205750.85819239175
1578,138363.5793913708
1579,145555.60982194345
1580,197470.66263949883
1581,151576.41317076923
1582,127500.54936803484
1583,324791.09986944677
1584,212066.25742477
1585,206174.9265667606
1586,74531.51796648355
1587,117036.74726728149
1588,146527.82092584064
1589,92719.49045989355
1590,135324.57620876204
1591,99796.24730600613
1592,100693.39350964053
1593,111030.9322874586
1594,98235.8211752916
1595,98263.06742547054
1596,142357.71142146693
1597,143126.7726236129
1598,178282.67605969482
1599,183426.69963377155
1600,187804.91415113263
1601,74530.55526507588
1602,99899.54177245458
1603,74534.91237964299
1604,269460.0690441742
1605,236464.1755137734
1606,166058.41134238034
1607,158157.40578221265
1608,285638.9616307479
1609,205391.17608640494
1610,178125.84592022572
1611,146765.69826897155
1612,203955.75284192758
1613,191436.42004467326
1614,136035.09504098297
1615,74731.37523124332
1616,74630.2497308703
1617,74881.3801261041
1618,127191.53208962904
1619,136693.20203561912
1620,144448.27798634509
1621,162540.3503464267
1622,132821.10368903447
1623,216654.57685568137
1624,224062.18464800587
1625,121354.26992085719
1626,166446.6695980868
1627,179660.16776352384
1628,331136.6402212105
1629,182452.6388093275
1630,295484.82429203164
1631,253265.34870047116
1632,261930.56129118262
1633,177248.57260457726
1634,182091.6898822167
1635,178098.5284411579
1636,175959.17187996177
1637,168104.3382104021
1638,195192.24462982613
1639,184531.3642917669
1640,203240.0940638697
1641,181266.68696918304
1642,263772.7171938549
1643,229648.3542768286
1644,207944.4517437367
1645,151791.44383282206
1646,151654.37053701087
1647,158063.22454915324
1648,149590.57819265648
1649,147335.41826600052
1650,129576.22947446098
1651,118734.49889343847
1652,117455.04094836177
1653,119612.00412548966
1654,151660.8653187498
1655,151638.6226667375
1656,151712.18994177398
1657,151662.95832828415
1658,151707.3642673387
1659,144518.42384536122
1660,150879.28668907107
1661,464753.3339243182
1662,354356.66666314245
1663,464895.6631696939
1664,466112.69185205194
1665,339833.1294951153
1666,303846.50954182545
1667,299205.73117968085
1668,460647.6752911275
1669,303248.2437552467
1670,352254.92434724234
1671,302807.3976992595
1672,466112.35118522786
1673,303487.2086457981
1674,302370.5064929531
1675,209880.17003425516
1676,206300.35134335724
1677,229503.39735274145
1678,466112.7837806295
1679,452025.8081733347
1680,308882.72119525267
1681,270742.04589731625
1682,303606.8708647854
1683,210441.55285599403
1684,176673.28913386114
1685,181287.72269785605
1686,192379.72597955217
1687,182133.7055411581
1688,220242.61645671184
1689,217586.9982664399
1690,215922.63480583538
1691,185165.47188149815
1692,235315.2000219678
1693,177422.22789475883
1694,179171.53880227078
1695,175960.07429267713
1696,279408.10381664423
1697,176175.23028096542
1698,350739.5590756132
1699,330523.78419653897
1700,235312.0547562817
1701,282103.1136731688
1702,302312.4901138588
1703,296601.68235759053
1704,306551.67325342516
1705,299983.57307824644
1706,466112.7837656441
1707,212413.6134791685
1708,220844.47164157292
1709,290431.8237626529
1710,239961.06170283904
1711,267699.6413989385
1712,265980.6496907657
1713,272766.1323753522
1714,204443.1042452804
1715,213820.96659207725
1716,200700.69222353058
1717,193773.00788868644
1718,175908.40282688913
1719,222491.9925740568
1720,248456.77413482076
1721,188906.0346909196
1722,148679.02175485788
1723,169123.8942342575
1724,210700.38562803384
1725,232185.96377084774
1726,183112.989480738
1727,185180.25147739035
1728,203866.42065258184
1729,179692.50357502984
1730,139906.25743867745
1731,127348.63484842688
1732,139638.9004082038
1733,130761.95557725789
1734,127298.23138953466
1735,143237.3275320841
1736,135880.99503474825
1737,275167.28876658983
1738,238974.0761150285
1739,243903.6907902746
1740,235134.8983732633
1741,255766.4825860699
1742,173472.06204167858
1743,176073.18497832955
1744,303289.79690529365
1745,240432.29102866398
1746,170081.20379748152
1747,191431.89353220418
1748,209181.78797486704
1749,158019.00393592814
1750,144761.2469210788
1751,194983.73584489606
1752,131104.50931884523
1753,144042.67794565484
1754,182072.0950521719
1755,168051.62889782662
1756,122780.8142442152
1757,122898.00171622206
1758,140925.89245388983
1759,138704.95885380098
1760,152411.6544364306
1761,144603.82592178052
1762,158754.7895601891
1763,167289.37945759206
1764,126909.2064291863
1765,145609.18448064398
1766,158766.13314267911
1767,151613.78524911113
1768,144516.113832215
1769,157975.08298097586
1770,136492.6753489218
1771,138366.39743913498
1772,136883.10435195628
1773,133246.08950763656
1774,138745.62121393895
1775,133093.65965867386
1776,120276.09904421067
1777,119024.56866576844
1778,133801.76688940194
1779,114454.4285159473
1780,142580.26190440086
1781,130874.49756163721
1782,107678.33115055041
1783,141613.91611794112
