Id,SalePrice
1461,127770.67914044579
1462,156335.24146826947
1463,182510.59190735215
1464,202671.32332679722
1465,197768.31384147683
1466,179481.75905740855
1467,172128.53756218814
1468,178764.6628175874
1469,177416.03498215743
1470,127803.50188700932
1471,195512.48480941565
1472,118195.38008597585
1473,126169.31370083758
1474,151657.76642071406
1475,148549.22845246215
1476,432557.2310432113
1477,273032.9800183277
1478,315658.6419942246
1479,306558.97733156005
1480,452401.8451805545
1481,324197.8632453496
1482,206542.38033671523
1483,190043.689044808
1484,201492.98017393486
1485,184578.39011318912
1486,196392.68574357123
1487,333897.3958861084
1488,279896.878038373
1489,211535.0818077934
1490,257531.0719985708
1491,203912.60578892805
1492,83055.97076417942
1493,155182.4369112275
1494,289734.20779293636
1495,281520.3185259411
1496,246247.76287213503
1497,198864.17419712912
1498,172008.4264007617
1499,162435.7049004999
1500,186465.20128085447
1501,175922.24645886305
1502,199876.64387294653
1503,366657.28695445653
1504,223128.84030498817
1505,210886.41852324648
1506,156198.88977398624
1507,293542.3764252889
1508,167072.866586519
1509,153005.3709944399
1510,152243.02890442195
1511,150727.50080628684
1512,155782.37845018468
1513,157097.79993824742
1514,138947.33813952788
1515,147398.91467637688
1516,137722.05122341696
1517,146201.67100671804
1518,142881.90527755715
1519,207465.54437724967
1520,145226.02543563032
1521,144137.3373303984
1522,158901.82319241104
1523,111845.43040234088
1524,123502.74913669987
1525,124083.01328418915
1526,129176.93391767381
1527,108636.5745951585
1528,123571.02971280589
1529,146040.6345393799
1530,158073.8886340537
1531,136830.97151145307
1532,97000.31669168433
1533,129789.62795014954
1534,105408.68802950106
1535,126793.68078803875
1536,111235.61248394747
1537,76507.69473314125
1538,112087.62284652669
1539,134458.88581156355
1540,75675.67930530646
1541,125565.5730746266
1542,128292.5658889679
1543,157135.03467734382
1544,81872.36020585247
1545,118001.69316791788
1546,125830.64782042819
1547,131679.1462174707
1548,117816.35373918952
1549,115204.11870684108
1550,106550.33405807249
1551,112216.97948699149
1552,116540.22130803292
1553,93487.24774413211
1554,115741.7516371314
1555,164035.8812353667
1556,77987.34851119677
1557,74874.0407175113
1558,103941.3131984265
1559,74546.54340703212
1560,135633.6295914596
1561,85109.21537881266
1562,132793.79916574387
1563,127914.95790839916
1564,145623.28422983288
1565,163257.41541435485
1566,186613.32410780096
1567,83922.88623653121
1568,230200.9395187126
1569,137408.9427004573
1570,136331.12289605307
1571,118348.10432112838
1572,132596.74022841087
1573,237265.44845051493
1574,145910.21532530876
1575,200358.93035213152
1576,217759.81842291862
1577,205627.93883417916
1578,132304.92334868433
1579,144104.28912672933
1580,196852.01082490632
1581,150598.2694355701
1582,127432.01215508615
1583,322621.36787349015
1584,243891.2772262648
1585,205500.45114943472
1586,75911.93763645708
1587,121352.72556006392
1588,148693.22835409976
1589,103555.04317653603
1590,133077.2441519826
1591,89085.28940589026
1592,117249.30814940741
1593,114871.68434100624
1594,96203.52581738743
1595,96513.0627731999
1596,161052.41849281284
1597,144253.0004438282
1598,180531.78013223084
1599,159918.81657456956
1600,194961.65260732902
1601,74562.66714729747
1602,101415.6268079841
1603,78949.4212404214
