Id,SalePrice
1461,128021.42545254173
1462,151722.00149649908
1463,178010.23986202604
1464,184253.20960420385
1465,203211.27399343654
1466,183044.06236946114
1467,167723.6091667539
1468,179345.7203709146
1469,168710.47453530796
1470,127583.30171703229
1471,203124.8391326396
1472,119932.32020361375
1473,119625.10903023716
1474,151642.50532504497
1475,151615.48681247348
1476,452609.6529134741
1477,246529.82547699616
1478,321343.032455569
1479,303365.351589886
1480,466112.3464436755
1481,306488.46384174674
1482,207354.41088970317
1483,184223.96460179298
1484,194460.19926150673
1485,182929.09250207423
1486,194186.7496684087
1487,266410.56923106674
1488,278196.7206692621
1489,206892.4995148166
1490,261234.04989355215
1491,203610.05386001515
1492,77302.32218274211
1493,151846.10122356057
1494,244444.09002574612
1495,269294.28772463696
1496,260955.83276387132
1497,205073.0542255755
1498,163824.1368714737
1499,154974.81746506115
1500,176892.87147076384
1501,175865.1053521883
1502,175759.1256391181
1503,265547.1245269134
1504,229676.50834168156
1505,227254.90797061168
1506,160407.76137617635
1507,251094.4178884852
1508,167875.49791033225
1509,153707.4236980793
1510,156367.20572485885
1511,146522.13814017628
1512,159583.90601382096
1513,151753.18558633284
1514,143701.7931909739
1515,153254.11479663392
1516,145719.6333652203
1517,143436.02068841565
1518,143191.58539142285
1519,207215.68416443857
1520,146024.0845606607
1521,142363.31180932058
1522,162682.07372176024
1523,111876.32517450288
1524,125780.62381413436
1525,124068.11437374054
1526,128923.22961811608
1527,101906.82985691601
1528,121650.29477361508
1529,147805.92240759
1530,153707.12070916785
1531,136946.07262945257
1532,97944.74636949164
1533,131297.6478586562
1534,107754.62988069844
1535,128975.2963834532
1536,109533.69318970614
1537,74534.95006485628
1538,116565.76527780827
1539,119833.67682364504
1540,95095.27957689416
1541,125084.27343713022
1542,127388.68121767668
1543,158126.87871857928
1544,87959.03674365969
1545,119876.69431333664
1546,123107.67662623704
1547,132707.12303746186
1548,102891.35590493456
1549,115651.80588118451
1550,102949.54457141804
1551,111211.04542075506
1552,117550.65995056099
1553,109372.29426395395
1554,119793.3513750362
1555,149385.65620371114
1556,74538.63476609555
1557,74588.74477910638
1558,100788.16864417543
1559,74530.56802034218
1560,136637.10040146112
1561,109091.94508129625
1562,133897.55382146337
1563,128089.90267149196
1564,147027.66957969818
1565,165417.183876012
1566,191251.76651516338
1567,78583.40706644802
1568,219446.07364953592
1569,138501.80720697995
1570,149749.8839613058
1571,116366.78309968069
1572,132560.78447893486
1573,240701.89138606688
1574,153989.44930547712
1575,259865.26192874767
1576,243537.65344860038
1577,206021.62415050628
1578,156829.683387613
1579,143755.11922859587
1580,195980.1699778005
1581,151576.823732021
1582,127432.85497507434
1583,305596.0342424572
1584,238254.96937222214
1585,200666.73523914986
1586,74549.35741191119
1587,120264.35207840076
1588,149186.56682750318
1589,111571.56496629912
1590,135025.92867624934
1591,95168.7638970142
1592,116499.52024512795
1593,113114.94533197561
1594,97744.21159293893
1595,99499.75602154927
1596,159272.3650138295
1597,145598.55571189313
1598,179272.05086772633
1599,157195.3579684574
1600,205547.6014586085
1601,74531.1140889702
1602,100642.12864294543
1603,75546.62047744224
1604,280081.1891898727
1605,238251.80208392531
1606,163497.45146399338
1607,145170.43629371646
1608,226284.096174218
1609,206641.1498591159
1610,179794.2994910472
1611,154915.17628415886
1612,207422.3585615237
1613,184499.91587872122
1614,134998.63622542247
1615,74535.79002990537
1616,74532.22741706249
1617,74940.09858346486
1618,127715.87379957193
1619,143605.16900063274
1620,144399.13049852967
1621,160598.59760859577
1622,132880.30006380516
1623,248035.71228544335
1624,223534.5704016638
1625,120100.00888654117
1626,168759.17114783832
1627,180227.3874912081
1628,305356.3102640937
1629,174709.45513128492
1630,284619.7783035503
1631,211449.55079384818
1632,216646.67412251828
1633,178881.3757100069
1634,182251.0448623413
1635,177760.53746320074
1636,175936.3648148982
1637,168002.9275583832
1638,194026.97392565626
1639,187782.36488399582
1640,194692.61519731107
1641,178185.00292467794
1642,263158.0359128382
1643,224076.37348628632
1644,209518.2573994369
1645,159643.1882130167
1646,151694.72558849238
1647,160802.08255011583
1648,154909.46009402763
1649,147446.537552873
1650,133591.05430933464
1651,124535.95572857004
1652,119913.28751140143
1653,119725.93150975759
